Generation,Min Fitness,Max Fitness, Average Fitness
518,1573.86389724258,2595.26971259405,2536.55422709329
519,1562.61772629593,2595.26971259405,2537.28477102562
520,1555.41385396256,2595.26971259405,2522.41288827397
521,1616.08419172264,2595.26971259405,2533.39264704211
522,1562.61772629593,2595.26971259405,2535.15308363902
523,1555.41385396256,2595.26971259405,2543.99107576272
524,1557.73578205745,2595.26971259405,2530.62587854228
525,1573.86389724258,2595.26971259405,2551.06569394663
526,1562.61772629593,2595.26971259405,2539.80663939692
527,1060.17436457678,2595.26971259405,2530.70751003821
528,1555.41385396256,2595.26971259405,2530.14536344873
529,1555.41385396256,2595.26971259405,2526.0887258583
530,1555.41385396256,2595.26971259405,2542.08506675844
531,1562.61772629593,2595.26971259405,2533.62744478689
